run_id,mesh_fineness,num_inflation_layers,first_layer_thickness,growth_rate,cell_count,final_Cl,final_Cd,converged,tetEdgeRatio_min,tetEdgeRatio_max,tetEdgeRatio_average,tetEdgeRatio_stddev,tetEdgeRatio_median,tetEdgeRatio_p99_9,tetEdgeRatio_p99_99,tetEdgeRatio_p99_999,quadMaxAngle_min,quadMaxAngle_max,quadMaxAngle_average,quadMaxAngle_stddev,quadMaxAngle_median,quadMaxAngle_p99_9,quadMaxAngle_p99_99,quadMaxAngle_p99_999,triMaxAngle_min,triMaxAngle_max,triMaxAngle_average,triMaxAngle_stddev,triMaxAngle_median,triMaxAngle_p99_9,triMaxAngle_p99_99,triMaxAngle_p99_999,triMinAngle_min,triMinAngle_max,triMinAngle_average,triMinAngle_stddev,triMinAngle_median,triMinAngle_p99_9,triMinAngle_p99_99,triMinAngle_p99_999,volumeRatio_min,volumeRatio_max,volumeRatio_average,volumeRatio_stddev,volumeRatio_median,volumeRatio_p99_9,volumeRatio_p99_99,volumeRatio_p99_999,tetAspectRatio_min,tetAspectRatio_max,tetAspectRatio_average,tetAspectRatio_stddev,tetAspectRatio_median,tetAspectRatio_p99_9,tetAspectRatio_p99_99,tetAspectRatio_p99_999,nonOrthogonality_min,nonOrthogonality_max,nonOrthogonality_average,nonOrthogonality_stddev,nonOrthogonality_median,nonOrthogonality_p99_9,nonOrthogonality_p99_99,nonOrthogonality_p99_999,skewness_min,skewness_max,skewness_average,skewness_stddev,skewness_median,skewness_p99_9,skewness_p99_99,skewness_p99_999,aspectRatio_min,aspectRatio_max,aspectRatio_average,aspectRatio_stddev,aspectRatio_median,aspectRatio_p99_9,aspectRatio_p99_99,aspectRatio_p99_999,overall_quality,nonOrtho_component,skewness_component,aspectRatio_component,label
run_001,5,3,0.001,1.2,250000,0.45,0.018,True,1.0000755085514497,27.94032903448313,1.6957980037475855,0.30480053204851204,1.675521962623866,3.305802333765203,4.613885116717533,18.0046623980038,90.0,169.12941581241654,90.28347238842943,2.673255825229437,90.0,133.91851200328554,165.31547427734534,169.11911814357978,60.00000000000001,156.63576204272016,79.83175662980409,12.801729867784928,77.06190491206804,117.52939492622025,124.06728101990065,129.78996778810316,1.6230726938805564,60.00000000000001,45.21734656619261,8.306105194774114,45.09489721761922,59.99750216578822,59.99999999999991,60.00000000000001,1.0,227.58443397804828,1.3421724428090576,0.6991048218264179,1.0983691799713413,6.000000000000112,10.000000000000016,11.472912995279165,1.0000503472711662,174.88030382495447,1.5692659999156937,0.3450655906048141,1.588400839252388,2.272764045933034,3.1114586713359933,11.273662383183506,0.0,89.76684687521428,12.506651704581033,11.924319450241184,10.627448376636563,55.26405779820152,64.5615260564646,77.50091877516007,0.0,3.5147116799818288,0.14167662845037743,0.13593318386263833,0.12499999999998249,1.0978856816171634,1.1582305177551766,2.465293791847433,0.03477709091076951,174.88030382495447,1.4043321902020858,0.44357222482390024,1.4711912779519103,2.247312498266706,2.545242394567671,9.230673544938659,0.67394,40.609775,0.50116,2.002511,good
run_002,,,,,,,,,1.0000755085514508,33.25529781170386,1.6927997022534025,0.34751904465517364,1.6908275244254294,3.01623401734339,11.785340000613568,23.13481373607458,90.0,175.96214260838474,93.66954656956383,9.59091000253739,90.0,153.26874249772825,165.84882217068244,168.46942185541155,60.00000000000001,155.47082995188745,79.14752215295364,11.697317703695074,76.68104224522939,117.64991658323343,127.47463531030527,142.8667645588571,1.4672998136256021,59.99999999999999,45.032233322491656,7.799908739734023,45.03717655060872,59.65581835658755,59.99750216578821,59.999999999999986,1.0,19.832421153793767,1.3627248181626228,0.56115414298183,1.207170466789855,5.424688271183023,9.58813651931594,10.317773125162965,1.0000503472711677,14.586570194260487,1.5159507574145068,0.2539842036979397,1.5144197119298821,2.2738845058419663,8.73361005291759,13.645912462912193,0.0,85.43016953666059,14.744642773010062,11.958892682169767,13.155336962388802,65.78910190046169,77.77820787027301,83.71941184837823,0.0,8.788556666833442,0.1439536613914037,0.1707943229758659,0.12267897066194136,2.3061019394929376,4.055451611764158,5.7297218442459945,0.014069543009641033,14.586570194260487,1.2820552715038411,0.5211646840651852,1.4231823411997164,2.2271592191972274,6.901991016510746,12.205931926375781,0.607017,49.587387,0.505351,1.992724,
